entity_id,segment_id,official_segment_name,official_segment_description,year,quarter,revenue,net_income,operating_income,currency,org_currency,conversion_rate,decimal_conversion,source_extracted_id,source_type,source_original_id,notes,source_uri
sony_corporation,electronics,Electronics Business,,1994,,19292934177,,,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1995_20F.txt
sony_corporation,music,Music Group,,1994,,3135815551,,,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1995_20F.txt
sony_corporation,pictures,Pictures Group,,1994,,2225777637,,,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1995_20F.txt
sony_corporation,finance,Insurance and Financing,,1994,,773380106.1,,,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1995_20F.txt
sony_corporation,electronics,,,1995,,20884257752,,,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1996_20F.txt
sony_corporation,music,,,1995,,3361138287,,,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1996_20F.txt
sony_corporation,pictures,,,1995,,1912903717,,,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1996_20F.txt
sony_corporation,finance,,,1995,,942248220.4,,,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1996_20F.txt
sony_corporation,electronics,,,1996,,23973717083,,,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2024_20F.pdf
sony_corporation,music,,,1996,,3483222342,,,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2024_20F.pdf
sony_corporation,pictures,,,1996,,2161649043,,,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2024_20F.pdf
sony_corporation,finance,,,1996,,1570094518,,,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2024_20F.pdf
sony_corporation,electronics,,,1997,,29797684016,,,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1996_20F.txt
sony_corporation,music,,,1997,,3972536480,,,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1996_20F.txt
sony_corporation,pictures,,,1997,,2977942268,,,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1996_20F.txt
sony_corporation,finance,,,1997,,1710888121,,,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1996_20F.txt
sony_corporation,electronics,Electronics,,1998,,29693428931,,2133647134,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1998_20F.txt
sony_corporation,games,Game,,1998,,4750894481,,793227404.4,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1998_20F.txt
sony_corporation,music,Music,,1998,,4484906488,,366875136.3,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1998_20F.txt
sony_corporation,pictures,Pictures,,1998,,4364751113,,241110307,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1998_20F.txt
sony_corporation,finance,Insurance,,1998,,1976631634,,137880038.8,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1998_20F.txt
sony_corporation,other,Other,,1998,,573089456.5,,-69815082.14,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1998_20F.txt
sony_corporation,electronics,Electronics,,1999,,29575356166,,880848995.5,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1998_20F.txt
sony_corporation,games,Game,,1999,,5161737170,,925938468,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1998_20F.txt
sony_corporation,music,Music,,1999,,4881990358,,258767580.5,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1998_20F.txt
sony_corporation,pictures,Pictures,,1999,,3667947733,,253496853.8,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1998_20F.txt
sony_corporation,finance,Insurance,,1999,,2304690509,,122427380.7,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1998_20F.txt
sony_corporation,other,Other,,1999,,551385021,,-59999456.04,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1998_20F.txt
sony_corporation,electronics,Electronics,,2000,,29853147134,,804711754.7,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1999_20F.txt
sony_corporation,games,Game,,2000,,4282904475,,524712032.1,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1999_20F.txt
sony_corporation,music,Music,,2000,,4516417308,,192357781.2,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1999_20F.txt
sony_corporation,pictures,Pictures,,2000,,3341865075,,261949010.1,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1999_20F.txt
sony_corporation,finance,Insurance,,2000,,2582780287,,141970448.3,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1999_20F.txt
sony_corporation,other,Other,,2000,,832836406,,-87811527.24,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy1999_20F.txt
sony_corporation,electronics,Electronics,,2001,,33946715044,,1686713934,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2000_20F.pdf
sony_corporation,games,Game,,2001,,4388065045,,-346755477,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2000_20F.pdf
sony_corporation,music,Music,,2001,,3877752748,,139073922.9,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2000_20F.pdf
sony_corporation,pictures,Pictures,,2001,,3770615960,,29270509.08,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2000_20F.pdf
sony_corporation,finance,Insurance,,2001,,2899219547,,121369165.3,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2000_20F.pdf
sony_corporation,other,Other,,2001,,793515792,,-76489979.23,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2000_20F.pdf
sony_corporation,electronics,Electronics,,2002,,32550126979,,55875129.38,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2001_20F.pdf
sony_corporation,games,Game,,2002,,6699641755,,-562448264.3,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2001_20F.pdf
sony_corporation,music,Music,,2002,,3994478605,,136855740.6,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2001_20F.pdf
sony_corporation,pictures,Pictures,,2002,,4318075711,,212090784.9,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2001_20F.pdf
sony_corporation,finance,Financial Services,,2002,,3282238997,,150144483.9,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2001_20F.pdf
sony_corporation,other,Other,,2002,,620335313,,-58228980.29,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2001_20F.pdf
sony_corporation,electronics,Electronics,,2003,,30854206497,,280698416.2,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2002_20F.pdf
sony_corporation,games,Game,,2003,,6358353768,,764173965.1,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2002_20F.pdf
sony_corporation,music,Music,,2003,,3796524102,,-58751304.55,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2002_20F.pdf
sony_corporation,pictures,Pictures,,2003,,5451711416,,400025768.5,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2002_20F.pdf
sony_corporation,finance,Financial Services,,2003,,3481409111,,158311736,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2002_20F.pdf
sony_corporation,other,Other,,2003,,812171012,,-216730652.4,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2002_20F.pdf
sony_corporation,electronics,Electronics,,2004,,32314889200,,-239491141.1,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2003_20F.pdf
sony_corporation,games,Game,,2004,,5118688229,,458505647.2,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2003_20F.pdf
sony_corporation,music,Music,,2004,,3310381419,,128877959.8,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2003_20F.pdf
sony_corporation,pictures,Pictures,,2004,,5136603216,,239029772.3,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2003_20F.pdf
sony_corporation,finance,Financial Services,,2004,,3842092551,,374258338.6,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2003_20F.pdf
sony_corporation,other,Other,,2004,,1186273715,,-68051905.08,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2003_20F.pdf
sony_corporation,electronics,Electronics,,2005,,32503926956,,-232753799,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2004_20F.pdf
sony_corporation,games,Game,,2005,,4770928300,,292901370.1,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2004_20F.pdf
sony_corporation,music,Music,,2005,,1472173286,,59591214.59,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2004_20F.pdf
sony_corporation,pictures,Pictures,,2005,,4982492217,,433544235.6,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2004_20F.pdf
sony_corporation,finance,Financial Services,,2005,,3651689779,,376490549.6,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2004_20F.pdf
sony_corporation,other,Other,,2005,,1240636671,,27661776.37,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2004_20F.pdf
sony_corporation,electronics,Electronics,,2006,,34939805873,,-209854977.5,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_corporation,games,Game,,2006,,6503079572,,59346960.49,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_corporation,pictures,Pictures,,2006,,5059758284,,186148760.5,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_corporation,finance,Financial Services,,2006,,5041821917,,1277740670,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_corporation,other,All Other,,2006,,2773766928,,109799001,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_corporation,electronics,Electronics,,2007,,41045185170,,1063489119,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_corporation,games,Game,,2007,,6897693218,,-1576287024,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_corporation,pictures,Pictures,,2007,,6554914588,,289766775.9,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_corporation,finance,Financial Services,,2007,,4404999476,,570889670.7,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_corporation,other,All Other,,2007,,2561820664,,219944028.6,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_corporation,electronics,Electronics,,2008,,44866764278,,2415605161,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2007_20F.pdf
sony_corporation,games,Game,,2008,,8712047663,,-844610309.5,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2007_20F.pdf
sony_corporation,pictures,Pictures,,2008,,5820052669,,366455777.2,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2007_20F.pdf
sony_corporation,finance,Financial Services,,2008,,3942208640,,153561193.2,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2007_20F.pdf
sony_corporation,other,All Other,,2008,,2592754792,,340680185.2,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2007_20F.pdf
sony_corporation,electronics,Electronics,,2009,,37229189129,,-1140422374,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_corporation,games,Game,,2009,,7144331835,,-396750069.9,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_corporation,pictures,Pictures,,2009,,4867464689,,202975153.8,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_corporation,finance,Financial Services,,2009,,3651081863,,-211395135.3,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_corporation,other,All Other,,2009,,3660558831,,206035114.8,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_corporation,consumer_products_devices,Consumer Products & Devices,,2010,,21896152666,,-315325253.1,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2009_20F.pdf
sony_corporation,networks_products_services,Networked Products & Services,,2010,,10690230879,,-563663820.4,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2009_20F.pdf
sony_corporation,b2b_and_disk_manufacturing,B2B & Disc Manufacturing,,2010,,3420615825,,-48959376.58,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2009_20F.pdf
sony_corporation,pictures,Pictures,,2010,,4784186761,,290485968.5,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2009_20F.pdf
sony_corporation,music,Music,,2010,,3545322421,,247734716.9,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2009_20F.pdf
sony_corporation,finance,Financial Services,,2010,,5775700185,,1102481571,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2009_20F.pdf
sony_corporation,other,All Other,,2010,,1776344814,,32614706.65,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2009_20F.pdf
sony_corporation,consumer_products_devices,Consumer Products & Devices,,2011,,24236780747,,19662454.73,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2010_20F.pdf
sony_corporation,networks_products_services,Networked Products & Services,,2011,,10713865638,,241329831.7,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2010_20F.pdf
sony_corporation,pictures,Pictures,,2011,,4070049351,,262362823.3,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2010_20F.pdf
sony_corporation,music,Music,,2011,,3193426363,,264113311,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2010_20F.pdf
sony_corporation,finance,Financial Services,,2011,,5471311079,,806160643.9,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2010_20F.pdf
sony_corporation,other,All Other,,2011,,3037921316,,58037487.14,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2010_20F.pdf
sony_corporation,consumer_products_devices,Consumer Products & Services,,2012,,21279132137,,-1559202807,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_corporation,professional_device_solutions,"Professional, Device & Solutions",,2012,,8912359710,,-137012978.2,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_corporation,pictures,Pictures,,2012,,4461847720,,231566452.7,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_corporation,music,Music,,2012,,3003792018,,250272245.5,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_corporation,finance,Financial Services,,2012,,5914761301,,891669932,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_corporation,sony_mobile,Sony Mobile,,2012,,527318341.6,,213091344.3,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_corporation,other,All Other,,2012,,3002977962,,-24059028.46,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,
sony_corporation,imaging,Imaging Products & Solutions,,2013,,4930085947,,9743024.5,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2012_20F.pdf
sony_corporation,games,Game,,2013,,3575808818,,11771690.5,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2012_20F.pdf
sony_corporation,mobile_communications,Mobile Products & Communications,,2013,,8276324189,,-659282514.1,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2012_20F.pdf
sony_corporation,home_entertainment_sound,Home Entertainment & Sound,,2013,,6741889684,,-572063447.3,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2012_20F.pdf
sony_corporation,devices,Devices,,2013,,3961522118,,297820376.2,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2012_20F.pdf
sony_corporation,pictures,Pictures,,2013,,4966603143,,324315160.8,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2012_20F.pdf
sony_corporation,music,Music,,2013,,2928695352,,252518026.3,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2012_20F.pdf
sony_corporation,finance,Financial Services,,2013,,6815161507,,989276582.7,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2012_20F.pdf
sony_corporation,other,All Other,,2013,,3612766960,,617440430.5,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2012_20F.pdf
sony_corporation,mobile_communications,Mobile Products & Communications,,2014,,11054371695,,-509113738.9,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2013_20F.pdf
sony_corporation,games,Game,,2014,,5090889142,,-54672208.49,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2013_20F.pdf
sony_corporation,imaging,Imaging Products & Solutions,,2014,,5002876121,,178624377.4,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2013_20F.pdf
sony_corporation,home_entertainment_sound,Home Entertainment & Sound,,2014,,7909958287,,-173006533.2,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2013_20F.pdf
sony_corporation,devices,Devices,,2014,,3996974257,,-88073956.12,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2013_20F.pdf
sony_corporation,pictures,Pictures,,2014,,5621517978,,350226449.5,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2013_20F.pdf
sony_corporation,music,Music,,2014,,3338023060,,340653045.9,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2013_20F.pdf
sony_corporation,finance,Financial Services,,2014,,6708798307,,1155403292,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2013_20F.pdf
sony_corporation,other,All Other,,2014,,3615331237,,-397869567.9,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2013_20F.pdf
sony_corporation,mobile_communications,Mobile Communications,,2015,,8976358079,,-1495622109,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2014_20F.pdf
sony_corporation,games,Game & Network Services,,2015,,8765660035,,326377750.9,usd,yen,0.0068,1.00E+06,sony_group_corporation,Form 20-F,sony_group_corporation,,s3://music-industry-data-lake/raw/sony-group-corporation/sony_music_group_fy2014_20F.pdf
